93.040,ISO 6446:1994,https://www.iso.org/standard/12802.html,90.93,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.93,ISO/TC 45/SC 4,https://www.iso.org/contents/data/committee/04/87/48730/x/catalogue/
93.040,ISO 14963:2003,https://www.iso.org/standard/38492.html,90.93,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.93,ISO/TC 108/SC 2,https://www.iso.org/contents/data/committee/05/14/51472/x/catalogue/
93.040,ISO 18649:2004,https://www.iso.org/standard/33544.html,90.93,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.93,ISO/TC 108/SC 2,https://www.iso.org/contents/data/committee/05/14/51472/x/catalogue/
93.040,ISO/FDIS 19203,https://www.iso.org/standard/63988.html,50.00,https://www.iso.org/home/developing-standards/resources/stage-codes.html#50.00,ISO/TC 17/SC 17,https://www.iso.org/contents/data/committee/04/64/46450/x/catalogue/
93.040,ISO/DIS 19427,https://www.iso.org/standard/69760.html,40.99,https://www.iso.org/home/developing-standards/resources/stage-codes.html#40.99,ISO/TC 105,https://www.iso.org/contents/data/committee/05/11/51196/x/catalogue/
93.040,ISO/CD 20220,https://www.iso.org/standard/67320.html,,https://www.iso.org/home/developing-standards/resources/stage-codes.html#30.98,,https://www.iso.org/contents/data/committee/04/87/48730/x/catalogue/
93.040,ISO 22762-2:2010,https://www.iso.org/standard/50395.html,90.92,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.92,ISO/TC 45/SC 4,https://www.iso.org/contents/data/committee/04/87/48730/x/catalogue/
93.040,ISO/DIS 22762-2,https://www.iso.org/standard/70218.html,40.60,https://www.iso.org/home/developing-standards/resources/stage-codes.html#40.60,ISO/TC 45/SC 4,https://www.iso.org/contents/data/committee/04/87/48730/x/catalogue/
93.060,ISO 10815:2016,https://www.iso.org/standard/70989.html,60.60,https://www.iso.org/home/developing-standards/resources/stage-codes.html#60.60,ISO/TC 108/SC 2,https://www.iso.org/contents/data/committee/05/14/51472/x/catalogue/
93.060,ISO 14837-1:2005,https://www.iso.org/standard/31447.html,90.93,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.93,ISO/TC 108/SC 2,https://www.iso.org/contents/data/committee/05/14/51472/x/catalogue/
