03.020,ISO 19731:2017,https://www.iso.org/standard/66187.html,60.60,https://www.iso.org/home/developing-standards/resources/stage-codes.html#60.60,ISO/TC 225,https://www.iso.org/contents/data/committee/32/40/324087/x/catalogue/
03.020,ISO 20252:2012,https://www.iso.org/standard/53439.html,90.92,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.92,ISO/TC 225,https://www.iso.org/contents/data/committee/32/40/324087/x/catalogue/
03.020,ISO/CD 20252,https://www.iso.org/standard/73671.html,30.60,https://www.iso.org/home/developing-standards/resources/stage-codes.html#30.60,ISO/TC 225,https://www.iso.org/contents/data/committee/32/40/324087/x/catalogue/
03.020,ISO 26362:2009,https://www.iso.org/standard/43521.html,90.93,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.93,ISO/TC 225,https://www.iso.org/contents/data/committee/32/40/324087/x/catalogue/
03.100.20,ISO 19731:2017,https://www.iso.org/standard/66187.html,60.60,https://www.iso.org/home/developing-standards/resources/stage-codes.html#60.60,ISO/TC 225,https://www.iso.org/contents/data/committee/32/40/324087/x/catalogue/
03.100.20,ISO 20252:2012,https://www.iso.org/standard/53439.html,90.92,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.92,ISO/TC 225,https://www.iso.org/contents/data/committee/32/40/324087/x/catalogue/
03.100.20,ISO/CD 20252,https://www.iso.org/standard/73671.html,30.60,https://www.iso.org/home/developing-standards/resources/stage-codes.html#30.60,ISO/TC 225,https://www.iso.org/contents/data/committee/32/40/324087/x/catalogue/
03.100.20,ISO/DIS 21041,https://www.iso.org/standard/69727.html,40.20,https://www.iso.org/home/developing-standards/resources/stage-codes.html#40.20,ISO/PC 294,https://www.iso.org/contents/data/committee/56/29/5629986/x/catalogue/
03.100.30,ISO 5496:2006,https://www.iso.org/standard/44247.html,90.93,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.93,ISO/TC 34/SC 12,https://www.iso.org/contents/data/committee/04/79/47942/x/catalogue/
03.100.30,ISO 5496:2006/DAmd 1,https://www.iso.org/standard/73558.html,40.60,https://www.iso.org/home/developing-standards/resources/stage-codes.html#40.60,ISO/TC 34/SC 12,https://www.iso.org/contents/data/committee/04/79/47942/x/catalogue/
03.100.30,ISO 7130:2013,https://www.iso.org/standard/55300.html,60.60,https://www.iso.org/home/developing-standards/resources/stage-codes.html#60.60,ISO/TC 127/SC 3,https://www.iso.org/contents/data/committee/05/21/52188/x/catalogue/
03.100.30,ISO 8152:1984,https://www.iso.org/standard/15235.html,90.93,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.93,ISO/TC 127/SC 3,https://www.iso.org/contents/data/committee/05/21/52188/x/catalogue/
03.100.30,ISO 8586:2012,https://www.iso.org/standard/45352.html,90.20,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.20,ISO/TC 34/SC 12,https://www.iso.org/contents/data/committee/04/79/47942/x/catalogue/
03.100.30,ISO 9712:2012,https://www.iso.org/standard/57037.html,90.92,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.92,ISO/TC 135/SC 7,https://www.iso.org/contents/data/committee/05/24/52432/x/catalogue/
03.100.30,ISO 9926-1:1990,https://www.iso.org/standard/17812.html,90.60,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.60,ISO/TC 96/SC 5,https://www.iso.org/contents/data/committee/05/06/50658/x/catalogue/
03.100.30,ISO 9926-3:2016,https://www.iso.org/standard/66764.html,60.60,https://www.iso.org/home/developing-standards/resources/stage-codes.html#60.60,ISO/TC 96/SC 7,https://www.iso.org/contents/data/committee/05/06/50664/x/catalogue/
03.100.30,ISO 10015:1999,https://www.iso.org/standard/21231.html,90.92,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.92,ISO/TC 176/SC 3,https://www.iso.org/contents/data/committee/05/39/53934/x/catalogue/
03.100.30,ISO/CD 10015,https://www.iso.org/standard/69459.html,30.60,https://www.iso.org/home/developing-standards/resources/stage-codes.html#30.60,ISO/TC 176/SC 3,https://www.iso.org/contents/data/committee/05/39/53934/x/catalogue/
03.100.30,ISO 10018:2012,https://www.iso.org/standard/46233.html,90.92,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.92,ISO/TC 176/SC 3,https://www.iso.org/contents/data/committee/05/39/53934/x/catalogue/
03.100.30,ISO 10019:2005,https://www.iso.org/standard/35651.html,90.93,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.93,ISO/TC 176/SC 3,https://www.iso.org/contents/data/committee/05/39/53934/x/catalogue/
03.100.30,ISO 11484:2009,https://www.iso.org/standard/51259.html,90.92,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.92,ISO/TC 17/SC 19,https://www.iso.org/contents/data/committee/04/64/46464/x/catalogue/
03.100.30,ISO/CD 11484,https://www.iso.org/standard/69804.html,30.60,https://www.iso.org/home/developing-standards/resources/stage-codes.html#30.60,ISO/TC 17/SC 19,https://www.iso.org/contents/data/committee/04/64/46464/x/catalogue/
03.100.30,ISO/TS 11774:2011,https://www.iso.org/standard/57329.html,90.93,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.93,ISO/TC 135/SC 7,https://www.iso.org/contents/data/committee/05/24/52432/x/catalogue/
03.100.30,ISO 13300-1:2006,https://www.iso.org/standard/36387.html,90.93,https://www.iso.org/home/developing-standards/resources/stage-codes.html#90.93,ISO/TC 34/SC 12,https://www.iso.org/contents/data/committee/04/79/47942/x/catalogue/
